tipo_linha,produto,regiao_uf,periodo_anterior,periodo_atual,area_anterior_mil_ha,area_atual_mil_ha,area_variacao_pct,produtividade_anterior_kg_ha,produtividade_atual_kg_ha,produtividade_variacao_pct,producao_anterior_mil_t,producao_atual_mil_t,producao_variacao_pct,fonte,referencia,source_url,variacao_area_pct_calc,variacao_produtividade_pct_calc,variacao_producao_pct_calc,participacao_producao_pct,crescimento_producao_mil_t,crescimento_area_mil_ha,crescimento_produtividade_kg_ha,classificacao_decomposicao,ranking_produto_localidade_producao
uf,MILHO TOTAL,ES,2024/25,2025/26,16.6,16.5,-0.6,3730.7349397590356,3512.5454545454545,-5.8,61.9,58.0,-6.3,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-0.6024096385542254,-5.848431709481717,-6.300484652665587,,-3.8999999999999986,-0.10000000000000142,-218.18948521358107,queda combinada,174.0
uf,MILHO TOTAL,RJ,2024/25,2025/26,1.5,1.4,-6.7,4655.0,4740.0,1.8,7.0,6.6,-5.7,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-6.666666666666672,1.8259935553168638,-5.71428571428572,,-0.40000000000000036,-0.10000000000000009,85.0,queda por area,220.0
uf,MILHO TOTAL,SP,2024/25,2025/26,744.8,772.7,3.7,5907.078410311494,5714.919114792287,-3.3,4399.6,4415.9,0.4,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,3.7459720730397548,-3.2530344473466073,0.37048822620236543,,16.299999999999272,27.90000000000009,-192.15929551920726,expansao por area,44.0
regiao,MILHO TOTAL,SUL,2024/25,2025/26,4063.3,4307.700000000001,6.0,7072.921098614426,6711.961951853657,-5.1,28739.4,28913.199999999997,0.6,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,6.014815544015961,-5.103395637079567,0.6047447058741505,,173.79999999999563,244.40000000000055,-360.9591467607688,expansao por area,11.0
uf,MILHO TOTAL,PR,2024/25,2025/26,3059.7000000000003,3181.2000000000003,4.0,6601.063927836062,6404.5622406639,-3.0,20197.3,20374.2,0.9,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,3.9709775468183155,-2.976818423823057,0.8758596446059694,,176.90000000000146,121.5,-196.50168717216184,expansao por area,14.0
uf,MILHO TOTAL,SC,2024/25,2025/26,288.1,309.4,7.4,10800.0,10060.0,-6.9,3111.5,3112.6,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,7.393266227004496,-6.851851851851852,0.0353527237666691,,1.099999999999909,21.299999999999955,-740.0,expansao por area,51.0
uf,MILHO TOTAL,RS,2024/25,2025/26,715.5,817.1,14.2,7590.0,6641.000000000001,-12.5,5430.6,5426.4,-0.1,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,14.19986023759609,-12.503293807641622,-0.07733952049498632,,-4.200000000000728,101.60000000000002,-948.9999999999991,queda por produtividade,38.0
agregado_regional,MILHO TOTAL,NORTE/NORDESTE,2024/25,2025/26,4533.8,4573.1,0.9,3934.5641845692357,3814.7141763792606,-3.0,17838.5,17445.1,-2.2,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.8668225329745507,-3.0460809016665356,-2.2053423774420575,,-393.40000000000146,39.30000000000018,-119.85000818997514,queda por produtividade,17.0
agregado_regional,MILHO TOTAL,CENTRO-SUL,2024/25,2025/26,17304.2,17952.5,3.7,7126.539851596723,6740.179390057095,-5.4,123319.1,121003.1,-1.9,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,3.74648929161706,-5.421431291836005,-1.8780545754874953,,-2316.0,648.2999999999993,-386.360461539628,queda por produtividade,4.0
total_brasil,MILHO TOTAL,BRASIL,2024/25,2025/26,21838.0,22525.6,3.1,6463.851909515524,6146.257586923323,-4.9,141157.6,138448.2,-1.9,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,3.1486399853466365,-4.913391071423931,-1.9194148951243106,,-2709.399999999994,687.5999999999985,-317.594322592201,queda por produtividade,3.0
regiao,SOJA,NORTE,2024/25,2025/26,3697.5,3994.6000000000004,8.0,3541.301446923597,3592.618509988484,1.4,13094.099999999999,14351.1,9.6,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,8.035158891142673,1.4491018015274475,9.599743395880603,,1257.0000000000018,297.10000000000036,51.31706306488741,expansao combinada,19.0
uf,SOJA,RR,2024/25,2025/26,135.9,145.5,7.1,3450.0,3295.0,-4.5,468.9,479.4,2.2,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,7.064017660044146,-4.492753623188406,2.239283429302623,,10.5,9.599999999999994,-155.0,expansao por area,105.0
uf,SOJA,RO,2024/25,2025/26,694.7,716.9,3.2,3799.0,3748.0,-1.3,2639.2,2686.9,1.8,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,3.1956240103641758,-1.3424585417215056,1.8073658684449938,,47.70000000000027,22.199999999999932,-51.0,expansao por area,61.0
uf,SOJA,AC,2024/25,2025/26,18.6,22.0,18.3,3459.0,3780.0,9.3,64.3,83.2,29.4,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,18.27956989247311,9.280138768430183,29.393468118195965,,18.900000000000006,3.3999999999999986,321.0,expansao combinada,159.0
uf,SOJA,AM,2024/25,2025/26,13.5,17.7,31.1,3330.0,3060.0,-8.1,45.0,54.2,20.4,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,31.111111111111107,-8.108108108108109,20.44444444444445,,9.200000000000003,4.199999999999999,-270.0,expansao por area,180.0
uf,SOJA,AP,2024/25,2025/26,10.0,12.0,20.0,2618.0,2650.0,1.2,26.2,31.8,21.4,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,20.0,1.2223071046600458,21.374045801526723,,5.600000000000001,2.0,32.0,expansao combinada,191.0
uf,SOJA,PA,2024/25,2025/26,1260.3,1400.2,11.1,3568.0,3571.0,0.1,4496.8,5000.1,11.2,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,11.100531619455694,0.08408071748878924,11.192403486924038,,503.3000000000002,139.9000000000001,3.0,expansao combinada,42.0
uf,SOJA,TO,2024/25,2025/26,1564.5,1680.3,7.4,3422.0,3580.0,4.6,5353.7,6015.5,12.4,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,7.401725790987533,4.617182933956751,12.361544352503879,,661.8000000000002,115.79999999999995,158.0,expansao combinada,36.0
regiao,SOJA,NORDESTE,2024/25,2025/26,4679.1,5018.9,7.3,3743.4852001453264,3704.423658570603,-1.0,17516.100000000002,18592.1,6.1,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,7.2620803145903965,-1.0434538801758042,6.142919942224561,,1075.9999999999964,339.7999999999993,-39.06154157472338,expansao por area,16.0
uf,SOJA,MA,2024/25,2025/26,1436.1,1522.3,6.0,3383.0,3432.0,1.4,4858.3,5224.5,7.5,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,6.002367523152987,1.4484185634052615,7.537616038531993,,366.1999999999998,86.20000000000005,49.0,expansao combinada,41.0
uf,SOJA,PI,2024/25,2025/26,1097.9,1148.4,4.6,3441.0,3554.0,3.3,3777.9,4081.4,8.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,4.599690317879588,3.2839290903807035,8.03356362000053,,303.5,50.5,113.0,expansao combinada,45.0
uf,SOJA,CE,2024/25,2025/26,3.8,3.6,-4.8,3749.0,3721.0,-0.7,14.2,13.4,-5.6,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-5.263157894736835,-0.7468658308882369,-5.633802816901401,,-0.7999999999999989,-0.19999999999999973,-28.0,queda combinada,208.0
uf,SOJA,RN,2024/25,2025/26,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,,estabilidade aproximada,254.0
uf,SOJA,PB,2024/25,2025/26,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,,estabilidade aproximada,254.0
uf,SOJA,PE,2024/25,2025/26,0.8,0.8,0.0,3000.0,3000.0,0.0,2.4,2.4,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.0,0.0,0.0,,0.0,0.0,0.0,estabilidade aproximada,235.0
uf,SOJA,AL,2024/25,2025/26,4.9,7.5,53.1,3600.0,3420.0,-5.0,17.6,25.7,46.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,53.06122448979591,-5.0,46.02272727272726,,8.099999999999998,2.5999999999999996,-180.0,expansao por area,197.0
uf,SOJA,SE,2024/25,2025/26,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,,estabilidade aproximada,254.0
uf,SOJA,BA,2024/25,2025/26,2135.6,2336.3,9.4,4142.0,3957.0,-4.5,8845.7,9244.7,4.5,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,9.397827308484748,-4.466441332689522,4.510666199396317,,399.0,200.70000000000027,-185.0,expansao por area,27.0
regiao,SOJA,CENTRO-OESTE,2024/25,2025/26,22035.2,22612.8,2.6,3929.090142136218,3794.2344512842283,-3.4,86578.3,85798.3,-0.9,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,2.6212605286087647,-3.4322371331157564,-0.900918590455114,,-780.0,577.5999999999985,-134.85569085198995,queda por produtividade,5.0
uf,SOJA,MT,2024/25,2025/26,12738.7,13006.2,2.1,4028.0,3833.0,-4.8,51311.5,49852.8,-2.8,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,2.0999003037986608,-4.84111221449851,-2.842832503434897,,-1458.699999999997,267.5,-195.0,queda por produtividade,8.0
uf,SOJA,MS,2024/25,2025/26,4253.4,4364.0,2.6,3339.0,3600.0,7.8,14202.1,15710.4,10.6,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,2.600272722998081,7.816711590296496,10.62026038402771,,1508.2999999999993,110.60000000000036,261.0,expansao combinada,18.0
uf,SOJA,GO,2024/25,2025/26,4954.7,5152.9,4.0,4183.0,3858.0,-7.8,20725.5,19879.9,-4.1,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,4.000242194280175,-7.769543389911547,-4.079998070010367,,-845.5999999999985,198.19999999999982,-325.0,queda por produtividade,15.0
uf,SOJA,DF,2024/25,2025/26,88.4,89.7,1.5,3837.0,3960.0,3.2,339.2,355.2,4.7,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,1.4705882352941144,3.205629397967162,4.716981132075472,,16.0,1.2999999999999972,123.0,expansao combinada,117.0
regiao,SOJA,SUDESTE,2024/25,2025/26,3672.5,3738.7,1.8,3938.42322668482,3813.832508625993,-3.2,14463.9,14258.8,-1.4,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,1.8025867937372313,-3.163466973652336,-1.4180131223252397,,-205.10000000000036,66.19999999999982,-124.59071805882695,queda por produtividade,20.0
uf,SOJA,MG,2024/25,2025/26,2316.9,2342.4,1.1,3965.0,3834.0,-3.3,9186.5,8980.8,-2.2,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,1.1006085717985237,-3.3039092055485497,-2.2391552822075953,,-205.70000000000073,25.5,-131.0,queda por produtividade,28.0
uf,SOJA,ES,2024/25,2025/26,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,,estabilidade aproximada,254.0
uf,SOJA,RJ,2024/25,2025/26,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,,estabilidade aproximada,254.0
uf,SOJA,SP,2024/25,2025/26,1355.6,1396.3,3.0,3893.0,3780.0,-2.9,5277.4,5278.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,3.002360578341697,-2.902645774466992,0.011369234850501456,,0.6000000000003638,40.700000000000045,-113.0,expansao por area,40.0
regiao,SOJA,SUL,2024/25,2025/26,13261.8,13069.400000000001,-1.5,3003.2143072584417,3441.990175524508,14.6,39828.1,44984.7,12.9,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-1.450783453226544,14.610208375925508,12.947140335592206,,5156.5999999999985,-192.39999999999782,438.775868266066,expansao por produtividade,9.0
uf,SOJA,PR,2024/25,2025/26,5343.3,5412.8,1.3,3739.0,3783.0,1.2,19978.6,20476.6,2.5,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,1.30069432747553,1.1767852366943032,2.4926671538546246,,498.0,69.5,44.0,expansao combinada,13.0
uf,SOJA,SC,2024/25,2025/26,819.8,820.6,0.1,3933.0,3800.0,-3.4,3224.3,3118.3,-3.3,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,0.09758477677483145,-3.3816425120772946,-3.2875352789752816,,-106.0,0.8000000000000682,-133.0,queda por produtividade,50.0
uf,SOJA,RS,2024/25,2025/26,7098.7,6836.0,-3.7,2342.0,3129.0,33.6,16625.2,21389.8,28.7,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,-3.7006775888542944,33.603757472245945,28.658903351538616,,4764.5999999999985,-262.6999999999998,787.0,expansao por produtividade,12.0
agregado_regional,SOJA,NORTE/NORDESTE,2024/25,2025/26,8376.6,9013.5,7.6,3654.23963183153,3654.87388916625,0.0,30610.2,32943.2,7.6,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,7.603323544158723,0.017356752666005053,7.6216424590495855,,2332.9999999999964,636.8999999999996,0.6342573347201323,expansao combinada,10.0
agregado_regional,SOJA,CENTRO-SUL,2024/25,2025/26,38969.5,39420.9,1.2,3614.8827647262597,3679.3119081502455,1.8,140870.3,145041.8,3.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,1.1583417801100897,1.782330095257315,2.9612345540543323,,4171.5,451.40000000000146,64.4291434239858,expansao combinada,2.0
total_brasil,SOJA,BRASIL,2024/25,2025/26,47346.1,48434.4,2.3,3621.8458880456883,3674.764064383992,1.5,171480.5,177985.0,3.8,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,2.2986053761555927,1.4610830491978117,3.793142660535746,,6504.5,1088.300000000003,52.91817633830351,expansao combinada,1.0
regiao,SORGO,NORTE,2024/25,2025/26,136.8,154.5,12.9,2602.482456140351,2610.984466019417,0.3,356.0,403.4,13.3,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,12.938596491228061,0.3266884608196374,13.314606741573026,,47.39999999999998,17.69999999999999,8.502009879066009,expansao combinada,109.0
uf,SORGO,RR,2024/25,2025/26,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,,estabilidade aproximada,254.0
uf,SORGO,RO,2024/25,2025/26,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,,estabilidade aproximada,254.0
uf,SORGO,AC,2024/25,2025/26,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,,estabilidade aproximada,254.0
uf,SORGO,AM,2024/25,2025/26,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,,estabilidade aproximada,254.0
uf,SORGO,AP,2024/25,2025/26,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,,estabilidade aproximada,254.0
uf,SORGO,PA,2024/25,2025/26,82.2,91.2,11.0,2549.0,2561.0,0.5,209.5,233.6,11.5,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,10.94890510948905,0.4707728520988623,11.503579952267302,,24.099999999999994,9.0,12.0,expansao combinada,126.0
uf,SORGO,TO,2024/25,2025/26,54.6,63.3,16.0,2683.0,2683.0,0.0,146.5,169.8,15.9,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,15.934065934065925,0.0,15.904436860068266,,23.30000000000001,8.699999999999996,0.0,expansao por area,134.0
regiao,SORGO,NORDESTE,2024/25,2025/26,337.5,377.3,11.8,3621.3777777777777,3537.7651736019084,-2.3,1222.2,1334.8,9.2,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,11.792592592592596,-2.308861690402745,9.212894779905081,,112.59999999999991,39.80000000000001,-83.61260417586936,expansao por area,73.0
uf,SORGO,MA,2024/25,2025/26,50.6,80.0,58.1,2465.0,2465.0,0.0,124.7,197.2,58.1,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,58.10276679841897,0.0,58.13953488372092,,72.49999999999999,29.4,0.0,expansao por area,130.0
uf,SORGO,PI,2024/25,2025/26,80.9,87.0,7.5,3900.0,3900.0,0.0,315.5,339.3,7.5,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,7.5401730531520315,0.0,7.543581616481779,,23.80000000000001,6.099999999999994,0.0,expansao por area,119.0
uf,SORGO,CE,2024/25,2025/26,0.0,0.0,,,,0.0,0.0,0.0,0.0,Conab,Estimativa em fevereiro/2026,https://www.gov.br/conab/pt-br/atuacao/informacoes-agropecuarias/safras/safra-de-graos/boletim-da-safra-de-graos/5o-levantamento-safra-2025-26/site_previsao_de_safra-por-produto-fev-2026.xlsx,,,,,0.0,0.0,,estabilidade aproximada,254.0
